# From Nucl.Phys. A367 (1981) 237-268 smoothed curves via Scan
24.40     |    14.275
24.69     |    13.61
25.27     |    12.965
25.71     |    12.365
26.37     |    11.7
27.22     |    11.045
28.00     |    10.4
29.08     |    9.8
29.84     |    9.24
31.10     |    8.595
32.19     |    8.01
34.44     |    7.415
36.35     |    6.89
39.39     |    6.305
43.55     |    5.745
47.82     |    5.31
52.10     |    5.035
56.39     |    4.765
60.68     |    4.555
64.96     |    4.34
69.26     |    4.18
73.55     |    4.02
77.84     |    3.925
82.13     |    3.715
86.43     |    3.605
90.72     |    3.485
95.02     |    3.385
99.32     |    3.305
103.61     |   3.19
107.91     |   3.125
112.21     |   3.06
116.51     |   2.985
120.81     |   2.915
125.10     |   2.85
129.40     |   2.775
132.06     |   2.74
