#From Physical Review, Vol.148, p.1198 (1966) via EXFOR    
9.097	|   1.14      
9.175	|   5.89      
9.252	|   7.6       
9.33	|   6.78      
9.407	|   14.74     
9.484	|   17.13     
9.562	|   18.63     
9.639	|   21.39     
9.717	|   22.4      
9.794	|   21.22     
9.872	|   23.83     
9.949	|   25.21     
10.026  |   23.38     
10.104  |   24.17     
10.181  |   26.74     
10.336  |   27.55     
10.646  |   36.21     
10.955  |   40.24     
11.265  |   48.02     
11.575  |   56.68     
11.885  |   66.24     
12.194  |   72.82     
12.504  |   92.22     
12.814  |   114.1     
13.123  |   130.49    
13.433  |   151.27    
13.743  |   181.7     
14.053  |   194.21    
14.362  |   216.61    
14.672  |   204.43    
14.982  |   221.78    
15.291  |   212.82    
15.601  |   225.55    
15.911  |   217.32    
16.22	|   191.35    
16.375  |   188.27    
16.53	|   196.94    
16.608  |   180.21    
16.685  |   173.43    
16.762  |   155.15    
16.84	|   164.05    
16.917  |   152.44    
16.995  |   149.56    
17.072  |   142.37    
17.15	|   128.65    
17.459  |   105.03    
17.769  |   72.04     
18.079  |   78.61     
18.388  |   44.04     
18.698  |   42.23     
19.008  |   24.84     
19.317  |   18.47     
19.627  |   32.96     
19.937  |   17.93     
20.247  |   19.54     
20.556  |   11.64         
21.485  |   9.46      
21.795  |   8.55      
22.105  |   42.42     
22.414  |   11.75     
22.724  |   19.62     
23.034  |   5.21          
23.653  |   25.71     
23.963  |   23.52     
24.273  |   6.08      
24.582  |   13.56     
24.892  |   12.59     
25.202  |   32.9      
25.511  |   21.57     
25.821  |   16.27         
26.441  |   11.16     
26.75	|   42.82     
27.06	|   27.47         
27.679  |   10        
27.989  |   1.46      
28.299  |   34.82     
28.608  |   36.53     
28.918  |   53.47     
29.228  |   84.83     
29.538  |   20.85     
