# From Phys. Rev. C 21, 1215(1980) via EXFOR
5.729   |    0.36
5.805   |    0.56
5.854   |    0.34
5.952   |    0.34
6.001   |    2.26
6.05    |    2.43
6.123   |    6.08
6.148   |    7.11
6.246   |    11.85
6.369   |    16.9
6.442   |    18.08
6.736   |    24.29
6.982   |    27.47
7.227   |    32.66
7.472   |    39.43
7.717   |    45.34
7.962   |    53.16
8.208   |    63.06
8.453   |    72.62
8.698   |    87.46
8.943   |    106.34
9.188   |    128.58
9.434   |    165.45
9.679   |    183.79
9.924   |    244.47
10.414  |   334.98
10.537  |   342.74
10.782  |   360.9
10.905  |   354.97
11.027  |   368.47
11.273  |   365.43
11.395  |   374.71
11.518  |   330.66
11.763  |   290.77
11.886  |   307.41
12.008  |   229.17
12.253  |   198.67
12.376  |   216.37
12.499  |   158.44
12.744  |   130.19
12.866  |   138.77
12.989  |   104.81
13.234  |   86.51
13.357  |   94.18
13.479  |   37.92
13.847  |   51.7
14.338  |   38.79
14.828  |   43.48
15.318  |   38.73
15.809  |   55.34
16.299  |   13.62
16.79   |    3.26
17.28   |    53.46
17.77   |    39.67
18.261  |   25.87
