# From Nucl.Phys. A367 (1981) 237-268 smoothed curves via Scan
26.001       |        15.055
26.141       |        14.663
26.149       |        13.987
26.435       |        13.414
27.091       |        12.927
27.098       |        12.4255
27.885       |        11.895
29.022       |        11.2855
29.927       |        10.5795
31.763       |        9.9085
34.364       |        9.3915
37.141       |        8.903
42.241       |        8.4895
45.281       |        8.4925
48.289       |        8.122
51.868       |        8.004
55.422       |        7.836
58.917       |        7.7015
62.668       |        7.675
64.688       |        7.4175
68.408       |        7.283
73.211       |        7.192
76.919       |        7.12
84.075       |        6.9805
87.430       |        6.801
91.308       |        6.7445
92.320       |        6.522
95.786       |        6.7145
99.933       |        6.669
102.943      |        6.527
106.520      |        6.516
107.693      |        6.357
111.102      |        6.392
115.628      |        6.3865
120.750      |        6.4085
123.759      |        6.2945
127.338      |        6.1425
128.881      |        6.298
131.890      |        6.212
135.306      |        6.1515
