# From Nucl.Phys. A367 (1981) 237-268 smoothed curves via Scan
31.473    |    0.2095
32.280    |    0.4295
33.087    |    0.69375
34.054    |    1.02775
35.344    |    1.46425
35.826    |    1.7235
36.469    |    2.02725
37.276    |    2.27575
38.830    |    2.56475
40.193    |    2.66125
45.066    |    2.8615
48.583    |    2.90375
52.221    |    2.85875
55.706    |    2.83325
59.377    |    2.8
62.954    |    2.789
66.393    |    2.764
69.840    |    2.7095
73.689    |    2.67375
80.844    |    2.66125
84.421    |    2.683
88.091    |    2.67175
91.576    |    2.645
94.502    |    2.6635
98.556    |    2.6125
102.261   |    2.53225
105.979   |    2.48125
110.765   |    2.561
114.927   |    2.5865
118.281   |    2.551
121.124   |    2.4685
123.813   |    2.52125
127.902   |    2.4765
131.101   |    2.49025
134.206   |    2.46275
