# From Nucl.Phys. A367 (1981) 237-268 smoothed curves via Scan
24.51     |     14.945
24.78     |     14.36
25.08     |     13.72
25.62     |     13.245
26.26     |     12.635
26.80     |     12.03
27.28     |     11.42
28.08     |     10.815
28.89     |     10.24
30.42     |     9.565
30.92     |     8.975
32.14     |     8.36
33.37     |     7.81
35.10     |     7.115
38.01     |     6.505
41.23     |     6.085
45.52     |     5.835
49.82     |     5.67
54.11     |     5.53
58.41     |     5.435
62.70     |     5.325
67.00     |     5.205
71.30     |     5.125
75.59     |     5.03
79.89     |     4.925
84.19     |     4.83
88.48     |     4.74
92.78     |     4.65
97.08     |     4.56
101.37     |    4.455
105.67     |    4.355
109.97     |    4.275
114.26     |    4.195
118.56     |    4.1
122.86     |    3.985
127.15     |    3.915
130.83     |    3.82
