# From Nucl.Phys. A367 (1981) 237-268 smoothed curves via Scan
24.08     |     0.81
25.11     |     1.23
25.96     |     1.67
26.58     |     2.15
27.18     |     2.62
27.81     |     3.11
30.36     |     3.50
34.84     |     3.64
39.23     |     3.56
43.71     |     3.4
47.60     |     3.23
52.12     |     3.08
56.02     |     2.99
60.13     |     2.91
64.29     |     2.84
68.73     |     2.75
73.74     |     2.68
78.49     |     2.63
82.33     |     2.60
86.32     |     2.55
91.54     |     2.5
96.04     |     2.45
99.62     |     2.42
104.64     |    2.4
109.06     |    2.36
112.82     |    2.33
117.94     |    2.27
122.34     |    2.24
126.29     |    2.22
130.83     |    2.17
135.51     |    2.14
137.89     |    2.10

