# From Nuclear Physics, Section A, Vol.199, p.45 (1973) via EXFOR
9.140    |   3.00
9.410    |   0.00
9.680    |   5.00
9.950    |   5.00
10.220   |   10.0
10.500   |    2.00
10.770   |    9.00
11.040   |   12.00
11.310   |    9.00
11.580   |   36.00
11.850   |   56.00
12.120   |   98.00
12.390   |  132.00
12.660   |  157.00
12.930   |  167.00
13.210   |  174.00
13.480   |  196.00
13.750   |  202.00
14.020   |  200.00
14.290   |  207.00
14.560   |  187.00
14.830   |  173.00
15.100   |  171.00
15.370   |  144.00
15.640   |  143.00
15.920   |  139.00
16.190   |  120.00
16.460   |  107.00
16.730   |   97.00
17.000   |   84.00
17.270   |   90.00
17.540   |   81.00
17.810   |   70.00
18.080   |   67.00
18.350   |   27.00
