# From Nucl.Phys. A367 (1981) 237-268 smoothed curves via Scan
74.077     |	0.04311
78.116     |	0.101
80.740     |	0.12455
85.127     |	0.17544
88.432     |	0.19866
92.279     |	0.23
95.854     |	0.25588
99.431     |	0.27666
103.192    |	0.29977
106.420    |	0.31922
111.135    |	0.33933
114.061    |	0.34777
118.288    |	0.36455
121.214    |	0.37288
125.441    |	0.38766
128.652    |	0.39288
132.594    |	0.40588
134.871    |	0.40655
