# From Nucl.Phys. A367 (1981) 237-268 smoothed curves via Scan
66.435    |	0.04612
71.147    |	0.11987
75.264    |	0.17487
77.972    |	0.20487
82.522    |	0.26187
85.512    |	0.29737
89.673    |	0.3395
93.443    |	0.37975
96.824    |	0.41437
102.350   |	0.46625
105.113   |	0.49637
109.248   |	0.53862
112.264   |	0.55562
116.652   |	0.59737
119.578   |	0.62537
124.551   |	0.6695
127.380   |	0.68937
131.736   |	0.72525
133.718   |	0.74525
