# From Nucl.Phys. A367 (1981) 237-268 smoothed curves via Scan
39.137   |     0.1398
40.408   |     0.4058
41.704   |     0.59
43.161   |     0.784
45.105   |     1.0262
46.920   |     1.2098
48.867   |     1.3638
52.326   |     1.5236
55.655   |     1.6416
60.369   |     1.7026
63.782   |     1.7366
68.496   |     1.7882
71.423   |     1.8112
75.975   |     1.8402
79.551   |     1.8584
82.153   |     1.8662
86.705   |     1.8912
90.282   |     1.899
95.160   |     1.9084
98.737   |     1.9118
102.856  |     1.9092
105.891  |     1.9094
109.288  |     1.9126
113.046  |     1.9102
115.973  |     1.9106
120.525  |     1.942
123.858  |     1.945
127.678  |     1.969
131.256  |     1.9558
134.345  |     1.9628
